,72703,72711,72712,72713,KFVE0
1989-04-28,0,0,0,0,0
1989-04-29,0,0,0,0,0
1989-04-30,0,0,0,0,0
1989-05-01,0,0,0,0,0
1989-05-02,30.25,18.979999542236328,29.6200008392334,27.030000686645508,23.100000381469727
1989-05-03,9.75,3.6600000858306885,4.559999942779541,7.96999979019165,2.640000104904175
1989-05-04,0,0,0,0,0
1989-05-05,0,7.75,0,0,2.609999895095825
1989-05-06,18.889999389648438,14.770000457763672,10.15999984741211,10.100000381469727,15.569999694824219
1989-05-07,7.489999771118164,1.9700000286102295,5.53000020980835,4.610000133514404,4.579999923706055
1989-05-08,8.420000076293945,1.340000033378601,5.940000057220459,5.539999961853027,4.670000076293945
1989-05-09,0,0,0,0,0
1989-05-10,0,0.20000000298023224,0,0,0
1989-05-11,28.84000015258789,17.780000686645508,19.469999313354492,20.600000381469727,22.559999465942383
1989-05-12,6.599999904632568,5.070000171661377,4.550000190734863,6.409999847412109,2.2699999809265137
1989-05-13,17.719999313354492,15.670000076293945,10.010000228881836,11.609999656677246,8.289999961853027
1989-05-14,16.969999313354492,8.729999542236328,7.679999828338623,11.220000267028809,5.300000190734863
1989-05-15,0,0,0,0,0
1989-05-16,0,0,0,0,0
1989-05-17,0,0,0,0,0
1989-05-18,0,0,0,0,0
1989-05-19,0,0,0,0,0
1989-05-20,0,0,1.2699999809265137,0,2.0199999809265137
1989-05-21,1.3600000143051147,7.440000057220459,0.6200000047683716,1.75,3.700000047683716
1989-05-22,1.2799999713897705,3.940000057220459,3.130000114440918,2.869999885559082,7.21999979019165
1989-05-23,0,0,0,0,0
1989-05-24,2.2300000190734863,3.3499999046325684,0,0,3.180000066757202
1989-05-25,0,0,0,0,0
1989-05-26,9.079999923706055,4.409999847412109,6.710000038146973,6.25,9.350000381469727
1989-05-27,4.329999923706055,4.650000095367432,2.390000104904175,3.0299999713897705,5.900000095367432
1989-05-28,0,0,0,0,0
1989-05-29,0,0,0,0,3.0299999713897705
1989-05-30,2.1600000858306885,0,0,0,8.260000228881836
1989-05-31,0,4.909999847412109,0,0,16.540000915527344
1989-06-01,2.3499999046325684,1.3799999952316284,17.209999084472656,12.289999961853027,10.949999809265137
1989-06-02,2.0299999713897705,0,0,0,0
1989-06-03,0,5.380000114440918,0,0,6.619999885559082
1989-06-04,1.5399999618530273,6.139999866485596,3.0299999713897705,1.7000000476837158,10.069999694824219
1989-06-05,0,0,0,0,0
1989-06-06,3.3299999237060547,0,0,0,0
1989-06-07,0,0,0,0,0
1989-06-08,4.079999923706055,0,0,10,0
1989-06-09,0,4.460000038146973,0,0,0
1989-06-10,24.850000381469727,26.5,22.829999923706055,24.34000015258789,27.329999923706055
1989-06-11,4.460000038146973,2.940000057220459,6.320000171661377,5.760000228881836,5.78000020980835
1989-06-12,0,0,0,0,0
1989-06-13,0,0,0,0,0
1989-06-14,0,0,0,0,0
1989-06-15,4.300000190734863,12.510000228881836,4.230000019073486,0,4.309999942779541
1989-06-16,11.15999984741211,6.909999847412109,7.949999809265137,8.65999984741211,6.340000152587891
1989-06-17,0,0.6800000071525574,0,0,0
1989-06-18,3.609999895095825,8.359999656677246,1.4199999570846558,2.2899999618530273,2.2100000381469727
1989-06-19,0,0,0,0,0
1989-06-20,0,0,0,0,0
1989-06-21,0,0,0,0,0
1989-06-22,0,0,0,0,0
1989-06-23,0,0,0,0,0
1989-06-24,0,0,0,0,0
1989-06-25,0,0,0,0,0
1989-06-26,0,0,0,0,0
1989-06-27,0,7.159999847412109,0,0,0
1989-06-28,4.900000095367432,6.380000114440918,2.2699999809265137,0,5.579999923706055
1989-06-29,0,0,0,0,0
1989-06-30,0,0,0,0,0
1989-07-01,3.6700000762939453,6.690000057220459,2.930000066757202,0,5.639999866485596
1989-07-02,3,4.449999809265137,4.800000190734863,3.9800000190734863,2.6600000858306885
1989-07-03,0,0,0,0,0
1989-07-04,0,0,5.070000171661377,0,9.180000305175781
1989-07-05,0,0,0,0,0
1989-07-06,0,0,0,0,0
1989-07-07,0,0,0,0,0
1989-07-08,0,0,0,0,0
1989-07-09,0,4.230000019073486,0,0,0
1989-07-10,28.1200008392334,23.850000381469727,26.610000610351562,29.68000030517578,22.84000015258789
1989-07-11,1.7100000381469727,11.1899995803833,4.920000076293945,9.279999732971191,2.5299999713897705
1989-07-12,0,0,0,0,0
1989-07-13,0,0,1.7999999523162842,0,0
1989-07-14,4.230000019073486,0,0,0,7.210000038146973
1989-07-15,0,0,0,0,0
1989-07-16,0,0,0,0,0
1989-07-17,0,0,0,0,0
1989-07-18,0,0,0,0,0
1989-07-19,4.260000228881836,0,0,0,0
1989-07-20,0,0,0,0,0
1989-07-21,0,0,0,0,0
1989-07-22,0,0,0,0,0
1989-07-23,0,0,0,0,0
1989-07-24,0,0,0,0,0
1989-07-25,0,0,4.579999923706055,0,0
1989-07-26,0,0,0,0,0
1989-07-27,8.100000381469727,18.450000762939453,13.380000114440918,12.90999984741211,20.65999984741211
1989-07-28,38.75,21.649999618530273,22.81999969482422,28.799999237060547,8.180000305175781
1989-07-29,0,0,0,0,0
1989-07-30,0,0,0,0,0
1989-07-31,0,0,0,0,0
1989-08-01,0,0,0,0,0
1989-08-02,0,2.5199999809265137,4.5,2.7200000286102295,6.320000171661377
1989-08-03,0,1.590000033378601,0,0,0
1989-08-04,10.350000381469727,6.940000057220459,9.930000305175781,12.109999656677246,8.710000038146973
1989-08-05,46.029998779296875,0,9.670000076293945,16.010000228881836,0
1989-08-06,9.479999542236328,7.090000152587891,3.1600000858306885,5.840000152587891,5.849999904632568
1989-08-07,15.600000381469727,6.679999828338623,13.289999961853027,15.119999885559082,8.229999542236328
1989-08-08,14.069999694824219,0,16.09000015258789,13.569999694824219,0
1989-08-09,0,0,0,0,0
1989-08-10,0,0,0,0,0
1989-08-11,0,0,0,0,0
1989-08-12,22.270000457763672,17.489999771118164,15.210000038146973,14.0600004196167,12.289999961853027
1989-08-13,22.989999771118164,15.289999961853027,36.27000045776367,30.149999618530273,11.770000457763672
1989-08-14,10.8100004196167,6.539999961853027,8.819999694824219,6.639999866485596,8.140000343322754
1989-08-15,0,0,0,0,0
1989-08-16,3.5,1.350000023841858,0,0,7.210000038146973
1989-08-17,2.4700000286102295,0,0,0,0
1989-08-18,0,0,0,0,0
1989-08-19,0,0,0,0,0
1989-08-20,0.699999988079071,3.390000104904175,4.460000038146973,2.4700000286102295,6.460000038146973
1989-08-21,3.069999933242798,3.180000066757202,1.5199999809265137,1.6299999952316284,4.28000020980835
1989-08-22,0,0.9300000071525574,0,0,0
1989-08-23,3.8299999237060547,1.0499999523162842,0,1.2599999904632568,0
1989-08-24,0,0,0,0,0
1989-08-25,0,0,0,0,0
1989-08-26,0,0,0,0,0
1989-08-27,0,0,0,0,0
1989-08-28,0,0,0,0,0
1989-08-29,0,1.309999942779541,0,0,2.4000000953674316
1989-08-30,0,7.099999904632568,8.970000267028809,6.559999942779541,10.34000015258789
1989-08-31,0,1.899999976158142,0,0,0
1989-09-01,29.81999969482422,49.04999923706055,30.610000610351562,30.809999465942383,40.77000045776367
1989-09-02,11.829999923706055,0,14.970000267028809,16.969999313354492,0
1989-09-03,0,0,0,0,0
1989-09-04,0,0,0,0,0
1989-09-05,0,0,0,0,0
1989-09-06,0,0,0,0,0
1989-09-07,0,0,0,0,0
1989-09-08,0,0,0,0,0
1989-09-09,0,0,0,0,0
1989-09-10,0,2.549999952316284,13.890000343322754,0,17.940000534057617
1989-09-11,0,0,0,0,0
1989-09-12,0,0,0,0,0
1989-09-13,0,2.509999990463257,0,0,1.3200000524520874
1989-09-14,4.179999828338623,9.630000114440918,3.6700000762939453,3.7200000286102295,4.809999942779541
1989-09-15,5.929999828338623,7.75,6.820000171661377,6.820000171661377,4.179999828338623
1989-09-16,0,3.5299999713897705,0,0,3.759999990463257
1989-09-17,12.119999885559082,1,4,5.570000171661377,1.4800000190734863
1989-09-18,0,0,0,0,0
1989-09-19,5.570000171661377,2.309999942779541,0,0,1.7000000476837158
1989-09-20,13.90999984741211,1.9299999475479126,4.809999942779541,5.179999828338623,3.380000114440918
1989-09-21,0,0,0,0,0
1989-09-22,0,8.770000457763672,0,0,10.069999694824219
1989-09-23,7.400000095367432,0.6600000262260437,6.260000228881836,6.119999885559082,5.179999828338623
1989-09-24,0,0,0,0,0
1989-09-25,0,0,0,0,0
1989-09-26,13.15999984741211,4.739999771118164,11.600000381469727,11.649999618530273,7.880000114440918
1989-09-27,0,0,0,0,0
1989-09-28,0,0,0.4000000059604645,0.2800000011920929,0.8700000047683716
1989-09-29,0.9200000166893005,2.9000000953674316,3.6600000858306885,3.049999952316284,4.179999828338623
1989-09-30,0,0,0,0,0
1989-10-01,0,0,0,0,0
1989-10-02,4.929999828338623,14.829999923706055,10.210000038146973,10.130000114440918,11.020000457763672
1989-10-03,2.5899999141693115,0,0,0,0
1989-10-04,0,2.319999933242798,1.7400000095367432,0,2.630000114440918
1989-10-05,0,0.9599999785423279,0,0,0
1989-10-06,1.5099999904632568,5.760000228881836,1.5,1.25,2.680000066757202
1989-10-07,1.5,1.7100000381469727,2.119999885559082,1.9500000476837158,2.5299999713897705
1989-10-08,0,0,0,0,0
1989-10-09,0.9900000095367432,0,0,0,0
1989-10-10,0,0,0,0,0
1989-10-11,4.090000152587891,0,2.259999990463257,2.2300000190734863,1.4600000381469727
1989-10-12,1.6100000143051147,2.7899999618530273,0.8600000143051147,0.7599999904632568,1.159999966621399
1989-10-13,0,1.7200000286102295,0,0,1.2799999713897705
1989-10-14,0,0,0,0,0
1989-10-15,0,1.9199999570846558,0,0,1.3700000047683716
1989-10-16,4.639999866485596,17.729999542236328,10.119999885559082,9,14.399999618530273
1989-10-17,2.4800000190734863,2.180000066757202,0,0,0
1989-10-18,2.950000047683716,0,0,0,0
1989-10-19,0,0,0,0,0
1989-10-20,10.869999885559082,19.65999984741211,7.079999923706055,7.909999847412109,11.329999923706055
1989-10-21,10.479999542236328,1.649999976158142,5.769999980926514,6.03000020980835,5.039999961853027
1989-10-22,0,0,0,0,0
1989-10-23,0,0,0,0,0
1989-10-24,0,0,0,0,0
1989-10-25,0,0,0,0,0
1989-10-26,0,0,0,0,0
1989-10-27,0,0,0,0,0
1989-10-28,0,0,0,0,0
1989-10-29,0,0,0,0,0
1989-10-30,0,0,0,0,0
1989-10-31,0,12.75,9,10.65999984741211,10.829999923706055
1989-11-01,19.450000762939453,6.159999847412109,9.710000038146973,10.149999618530273,5.960000038146973
1989-11-02,0,0,0,0,0
1989-11-03,9.699999809265137,0,7.71999979019165,7.079999923706055,9.680000305175781
1989-11-04,0,0,5.309999942779541,0,0
1989-11-05,0,0,0,0,0
1989-11-06,3.809999942779541,5.690000057220459,2.5799999237060547,2.6500000953674316,3.630000114440918
1989-11-07,2.4200000762939453,2.9800000190734863,0,0,0.8999999761581421
1989-11-08,5.590000152587891,4.199999809265137,1.190000057220459,1.2000000476837158,1.25
1989-11-09,20.700000762939453,13.010000228881836,16.68000030517578,14.170000076293945,18.790000915527344
1989-11-10,4.880000114440918,2.9600000381469727,2.319999933242798,1.9299999475479126,0
1989-11-11,0,3.5,0.30000001192092896,0.3799999952316284,1.6200000047683716
1989-11-12,0,0,0,0,0
1989-11-13,0,7.190000057220459,3.7200000286102295,6.28000020980835,1.7799999713897705
1989-11-14,11.359999656677246,9.449999809265137,5.210000038146973,7.130000114440918,3.8299999237060547
1989-11-15,4.75,7.300000190734863,4.679999828338623,3.3299999237060547,7.010000228881836
1989-11-16,14.369999885559082,0,10.319999694824219,9.699999809265137,10.479999542236328
1989-11-17,9.069999694824219,9.630000114440918,2.5399999618530273,0,0
1989-11-18,0,0,0.5600000023841858,0,2.559999942779541
1989-11-19,0,0,0.41999998688697815,0,1.100000023841858
1989-11-20,7.949999809265137,10.350000381469727,4.059999942779541,5.349999904632568,2.930000066757202
1989-11-21,14.270000457763672,7.690000057220459,2.619999885559082,3.7100000381469727,0
1989-11-22,0,0,0,0,0
1989-11-23,0,0,0,0,0
1989-11-24,0,0,0,0,0
1989-11-25,0,3.319999933242798,1.840000033378601,2.5999999046325684,3.9200000762939453
1989-11-26,7.610000133514404,4.929999828338623,4.25,5.090000152587891,3.2799999713897705
1989-11-27,5.449999809265137,8.949999809265137,1.190000057220459,1.440000057220459,5.130000114440918
1989-11-28,11.949999809265137,10.489999771118164,10.130000114440918,8.670000076293945,12.0600004196167
1989-11-29,0,0,0,0,0
1989-11-30,0,3.200000047683716,0.20000000298023224,0,1.5
1989-12-01,0,0,0,0,0
1989-12-02,12.020000457763672,9.210000038146973,2.440000057220459,6.420000076293945,2.140000104904175
1989-12-03,32.279998779296875,10.390000343322754,24.549999237060547,26.510000228881836,20.280000686645508
1989-12-04,0,6.46999979019165,0,0.3100000023841858,0
1989-12-05,0,0,0,0,0
1989-12-06,5.210000038146973,3.2699999809265137,3.549999952316284,4.619999885559082,4.099999904632568
1989-12-07,5.130000114440918,0,4.039999961853027,3.9000000953674316,0
1989-12-08,0,0,0,0,0
1989-12-09,0,0,0,0,0
1989-12-10,0,0,0.6399999856948853,0,0
1989-12-11,0,0,0,0,0
1989-12-12,0,0,0,0,0
1989-12-13,0,0,0,0,0
1989-12-14,0,0,0.8999999761581421,0.9200000166893005,3.5899999141693115
1989-12-15,0,0,0.36000001430511475,0.44999998807907104,0
1989-12-16,8.359999656677246,12.260000228881836,8.399999618530273,7.920000076293945,13.880000114440918
1989-12-17,5.429999828338623,0,1.2100000381469727,2.5899999141693115,2.990000009536743
1989-12-18,0,0,1.2400000095367432,0,0
1989-12-19,0,0,0,0,0
1989-12-20,0,0,0,0,0
1989-12-21,0,0,0,0,0
1989-12-22,0,0,0,0,0
1989-12-23,0,0,0,0,0
1989-12-24,0,0,0,0,0
1989-12-25,0,0,0,0,0
1989-12-26,2.5899999141693115,2.009999990463257,2.7200000286102295,2.509999990463257,3.25
1989-12-27,1.0499999523162842,0,0,0,0
1989-12-28,0.28999999165534973,0,0.8199999928474426,0,0
1989-12-29,0,0,0,0,0
1989-12-30,0,0,0,0,0
1989-12-31,10.050000190734863,8.680000305175781,7.320000171661377,8.529999732971191,8.670000076293945
1990-01-01,7.289999961853027,0,4.699999809265137,6.300000190734863,0
1990-01-02,0,0,0,0,0
1990-01-03,0,0,0,0,0
1990-01-04,0,4.329999923706055,4.21999979019165,0,6.309999942779541
1990-01-05,0,0,0.9599999785423279,0.38999998569488525,0
1990-01-06,0,5.409999847412109,1.7200000286102295,0,3.359999895095825
1990-01-07,1.0399999618530273,10.100000381469727,2.1700000762939453,1.690000057220459,2.869999885559082
1990-01-08,0,0,0,0,0
1990-01-09,0,3.5899999141693115,2.6700000762939453,2.359999895095825,3.950000047683716
1990-01-10,5.239999771118164,0,2.809999942779541,2.3299999237060547,2.5899999141693115
1990-01-11,5.400000095367432,8.859999656677246,4.119999885559082,4.880000114440918,5.71999979019165
1990-01-12,7.550000190734863,3.509999990463257,3.5799999237060547,2.950000047683716,4.079999923706055
1990-01-13,0,0,0,0,0
1990-01-14,0,0,0,0,0
1990-01-15,5.119999885559082,2.069999933242798,3.930000066757202,3.4700000286102295,4.670000076293945
1990-01-16,2.4700000286102295,0,0,0,0
1990-01-17,4.639999866485596,9.470000267028809,3.700000047683716,3.690000057220459,4.289999961853027
1990-01-18,2.9100000858306885,0,2.0199999809265137,1.440000057220459,2.3399999141693115
1990-01-19,0,0,0,0,0
1990-01-20,0,0,0,0,0
1990-01-21,0,3.450000047683716,0,0,0
1990-01-22,4.71999979019165,8.119999885559082,4.590000152587891,3.200000047683716,7.150000095367432
1990-01-23,3.0199999809265137,2.3399999141693115,1.7100000381469727,1.2799999713897705,0
1990-01-24,4.239999771118164,5.96999979019165,3.5,2.5,5.329999923706055
1990-01-25,8.630000114440918,10.550000190734863,5.53000020980835,6.96999979019165,5.809999942779541
1990-01-26,21.299999237060547,0.9900000095367432,11.970000267028809,13.770000457763672,5.139999866485596
1990-01-27,0,0,0,0,0
1990-01-28,0,0,0,0,0
1990-01-29,12.649999618530273,17.459999084472656,6.480000019073486,8.3100004196167,5.550000190734863
1990-01-30,36.4900016784668,16.799999237060547,19.68000030517578,18.950000762939453,20.56999969482422
1990-01-31,0,0,0,0,0
1990-02-01,0,0,0,0,0
1990-02-02,0,0,0,0,0
1990-02-03,0,4.960000038146973,0,0,0
1990-02-04,4.630000114440918,0,1.6699999570846558,2.190000057220459,0
1990-02-05,0,0,0,0,0
1990-02-06,0,0,1.7300000190734863,0,0
1990-02-07,0,0,0,0,0
1990-02-08,0,0,0,0,0
1990-02-09,0,8.579999923706055,0,0,0
1990-02-10,17.110000610351562,13.140000343322754,17.780000686645508,18.59000015258789,17.360000610351562
1990-02-11,0,0,0,0,0
1990-02-12,0,0,0,0,0
1990-02-13,1.5800000429153442,3.640000104904175,2.309999942779541,1.7100000381469727,3.9200000762939453
1990-02-14,0,0,0,0,0
1990-02-15,2.0299999713897705,3.9800000190734863,0,0,3.069999933242798
1990-02-16,5.300000190734863,6.880000114440918,6.78000020980835,5.119999885559082,11.220000267028809
1990-02-17,5.139999866485596,0,0,3.359999895095825,0
1990-02-18,0,0,0,0,0
1990-02-19,0,4.409999847412109,2.259999990463257,1.9900000095367432,2.8299999237060547
1990-02-20,0,0,0,0,0
1990-02-21,2.6700000762939453,0,1.7000000476837158,2.609999895095825,0
1990-02-22,4.179999828338623,6.940000057220459,4.199999809265137,4.099999904632568,6.619999885559082
1990-02-23,3.869999885559082,0.25999999046325684,2.8499999046325684,2.8499999046325684,0
1990-02-24,5.03000020980835,0,0,0,0
1990-02-25,0,0,0,0,0
1990-02-26,0,0,0,0,0
1990-02-27,2.9000000953674316,4.570000171661377,3.2699999809265137,2.7300000190734863,3.25
1990-02-28,0,0,0,0,0
1990-03-01,0,0,0,0,0
1990-03-02,0,0,0,0,0
1990-03-03,0,0,0,0,0
1990-03-04,4.989999771118164,0,0,0,0
1990-03-05,0,0,0,0,0
1990-03-06,0,0,0,0,0
1990-03-07,0,0,0,0,0
1990-03-08,0,0,0,0,0
1990-03-09,0,0,0,0,0
1990-03-10,0,0,0,0,0
1990-03-11,0,0,0,0,0
1990-03-12,0,0,0,0,0
1990-03-13,0,0,0,0,0
1990-03-14,10.3100004196167,19.360000610351562,7.21999979019165,7.429999828338623,6.269999980926514
1990-03-15,11.529999732971191,0.18000000715255737,2.7200000286102295,4.230000019073486,0
1990-03-16,2.5999999046325684,1.5299999713897705,1.4700000286102295,0,2.440000057220459
1990-03-17,3.950000047683716,8.970000267028809,5.829999923706055,3.950000047683716,9.9399995803833
1990-03-18,3.0999999046325684,0,0.7200000286102295,0.6800000071525574,0
1990-03-19,0,0,0,0,0
1990-03-20,8.680000305175781,26.139999389648438,4.909999847412109,4.21999979019165,6.800000190734863
1990-03-21,13.010000228881836,0,4.949999809265137,5.309999942779541,3.890000104904175
1990-03-22,0,5.289999961853027,1.0399999618530273,1.340000033378601,1.2000000476837158
1990-03-23,2.569999933242798,0,0.5799999833106995,0.6499999761581421,0
1990-03-24,0,0,0,0,0
1990-03-25,0,0,0,0,0
1990-03-26,0,0,0.5899999737739563,0.6000000238418579,1.4199999570846558
1990-03-27,0,0,0,0,0
1990-03-28,0,0,0,0,0
1990-03-29,0,0,0,0,0
1990-03-30,0,4.679999828338623,2.380000114440918,2.609999895095825,2.75
1990-03-31,5.099999904632568,0,2.559999942779541,2.009999990463257,0
1990-04-01,1.1799999475479126,0,0,0.6100000143051147,0
1990-04-02,0,0,0,0,0
1990-04-03,0,4.409999847412109,6.880000114440918,7.349999904632568,3.2300000190734863
1990-04-04,17.280000686645508,8.350000381469727,15.279999732971191,16.389999389648438,15.579999923706055
1990-04-05,0,2.130000114440918,1.4600000381469727,0.9300000071525574,0
1990-04-06,1.9500000476837158,0,1.5399999618530273,0.5,0
1990-04-07,0,0,0,0,0
1990-04-08,0,0,0,0,0
1990-04-09,0,4.53000020980835,0,0,0
1990-04-10,12.279999732971191,19.149999618530273,10.6899995803833,11.84000015258789,8.520000457763672
1990-04-11,16.65999984741211,6.739999771118164,7.690000057220459,8.640000343322754,7.050000190734863
1990-04-12,0,0,0,0,0
1990-04-13,0,0,0,0,0
1990-04-14,0,3.190000057220459,0,0,2.609999895095825
1990-04-15,18.010000228881836,2.799999952316284,8.729999542236328,10.489999771118164,5.820000171661377
1990-04-16,0,0,0,0,0
1990-04-17,9.40999984741211,3.7200000286102295,5.670000076293945,5.409999847412109,5.320000171661377
1990-04-18,0,0,0,0,0
1990-04-19,0,0,0,0,0
1990-04-20,5.949999809265137,8.989999771118164,6.460000038146973,7.579999923706055,6.630000114440918
1990-04-21,9.199999809265137,0,5.679999828338623,7.190000057220459,0
1990-04-22,0,8.819999694824219,0,0,0
1990-04-23,0.6700000166893005,0,0,0,0
1990-04-24,0,0,0,0,0
1990-04-25,0,0,0,0,0
1990-04-26,0,0,0,0,0
1990-04-27,0,0.44999998807907104,0,0,1.5099999904632568
1990-04-28,0,0,0,0,0
1990-04-29,0,0,0,0,0
1990-04-30,0,0,0,0,0
1990-05-01,0,0,4.309999942779541,3.7899999618530273,5.460000038146973
1990-05-02,5.510000228881836,0,1.5299999713897705,1.0199999809265137,0
1990-05-03,0,0,0,0,0
1990-05-04,0,0,0,0,0
1990-05-05,8.850000381469727,4.519999980926514,3.25,2.990000009536743,3.130000114440918
1990-05-06,5.090000152587891,1.0099999904632568,4.559999942779541,4.360000133514404,4.150000095367432
1990-05-07,4.119999885559082,0,0,2.1500000953674316,0
1990-05-08,0,0,0,0,0
1990-05-09,3.880000114440918,0,2.0299999713897705,1.7899999618530273,0
1990-05-10,0,12.09000015258789,6.849999904632568,7.019999980926514,7.679999828338623
1990-05-11,14.979999542236328,1.909999966621399,7.599999904632568,8.289999961853027,4.670000076293945
1990-05-12,0,0,0,0,0
1990-05-13,5.539999961853027,0,0,0,0
1990-05-14,2.7899999618530273,0,0,0,0
1990-05-15,2.119999885559082,6.139999866485596,1.9700000286102295,2.0899999141693115,6.340000152587891
1990-05-16,0,0,0,0,0
1990-05-17,13.119999885559082,16.440000534057617,8.449999809265137,10.380000114440918,8.3100004196167
